Date,Close,High,Low,Open,Volume,Sentiment_Score,FNG_Value,MA7,MA30,SMA20,STD20,BB_Upper,BB_Lower
2023-06-01,26819.97265625,27346.10546875,26671.720703125,27218.412109375,14678970415,0.0,52,27308.73660714286,27417.5462890625,27049.88994140625,429.9168906980292,27909.723722802308,26190.056160010194
2023-06-02,27249.58984375,27303.861328125,26574.64453125,26824.556640625,14837415000,0.0,50,27384.493582589286,27358.988997395834,27073.16552734375,427.3622398216361,27927.89000698702,26218.44104770048
2023-06-03,27075.12890625,27317.052734375,26958.00390625,27252.32421875,8385597470,-0.3,53,27414.03292410714,27299.9029296875,27080.3900390625,426.0452950603012,27932.4806291831,26228.299448941896
2023-06-04,27119.06640625,27407.01953125,26968.224609375,27075.123046875,9360912318,0.0,52,27275.950055803572,27219.392317708334,27076.70869140625,425.34135236683164,27927.391396139912,26226.025986672586
2023-06-05,25760.09765625,27129.982421875,25445.16796875,27123.109375,21513292646,0.0,53,26992.266183035714,27114.5748046875,27012.8810546875,517.4721279493185,28047.825310586137,25977.93679878886
2023-06-06,27238.783203125,27313.8203125,25434.8671875,25732.109375,21929670693,0.0,44,26926.042410714286,27074.0349609375,27004.880078125,512.4033457602836,28029.686769645567,25980.073386604432
2023-06-07,26345.998046875,27332.181640625,26146.98828125,27235.650390625,19530045082,-0.15,53,26801.233816964286,27029.092447916668,26980.56953125,532.1790733875231,28044.927678025044,25916.211384474955
2023-06-08,26508.216796875,26797.513671875,26246.6640625,26347.654296875,11904824295,0.0,50,26756.697265625,26990.740494791666,26961.47392578125,542.3497372756945,28046.17340033264,25876.774451229863
2023-06-09,26480.375,26770.2890625,26339.314453125,26505.923828125,11015551640,0.0625,50,26646.809430803572,26952.694466145833,26929.01337890625,551.115724726363,28031.244828358977,25826.781929453522
2023-06-10,25851.240234375,26531.044921875,25501.8359375,26481.76171875,19872933189,0.0,49,26471.968191964286,26914.376171875,26883.88408203125,600.9209433777222,28085.725968786694,25682.042195275808
2023-06-11,25940.16796875,26203.439453125,25668.986328125,25854.03125,10732609603,0.16818181818181818,47,26303.554129464286,26885.548763020834,26838.32861328125,636.9765967788046,28112.28180683886,25564.37541972364
2023-06-12,25902.5,26087.919921875,25675.197265625,25934.28515625,11677889997,0.0,47,26323.897321428572,26856.162825520834,26772.16728515625,662.8168004265519,28097.800886009354,25446.533684303147
2023-06-13,25918.728515625,26376.3515625,25728.365234375,25902.94140625,14143474486,0.0,45,26135.31808035714,26822.432486979167,26751.36279296875,683.474991656592,28118.312776281935,25384.412809655565
2023-06-14,25124.67578125,26041.80078125,24902.15234375,25920.2578125,14265717766,0.0,46,25960.84347098214,26753.498567708335,26683.78623046875,773.0558407379078,28229.89791194457,25137.674548992934
2023-06-15,25576.39453125,25735.30859375,24797.16796875,25121.673828125,15837384409,0.0,41,25827.726004464286,26704.823372395833,26626.64140625,811.5753521493592,28249.79211054872,25003.490701951283
2023-06-16,26327.462890625,26463.173828125,25245.357421875,25575.283203125,16324646965,0.0,47,25805.881417410714,26669.112044270834,26599.596875,812.1087365324157,28223.814348064832,24975.379401935166
2023-06-17,26510.67578125,26769.39453125,26174.4921875,26328.6796875,11090276850,0.16818181818181818,47,25900.086495535714,26658.394270833334,26520.84833984375,732.9259416417849,27986.700223127318,25054.99645656018
2023-06-18,26336.212890625,26675.92578125,26325.890625,26510.45703125,9565695129,-0.3,49,25956.66434151786,26639.930403645834,26450.36474609375,674.3591713447045,27799.083088783158,25101.646403404342
2023-06-19,26851.029296875,26984.611328125,26312.83203125,26335.44140625,12826986222,0.0,47,26092.168526785714,26630.645182291668,26407.79873046875,615.4704755072518,27638.739681483254,25176.857779454243
2023-06-20,28327.48828125,28388.96875,26668.791015625,26841.6640625,22211859147,0.0,49,26436.27706473214,26683.1005859375,26463.190234375,731.3290717352713,27925.848377845545,25000.532090904457
2023-06-21,30027.296875,30737.330078125,28283.41015625,28311.310546875,33346760979,0.0,59,27136.651506696428,26788.967903645833,26623.5564453125,1081.5003717817478,28786.557188875995,24460.555701749006
2023-06-22,29912.28125,30495.998046875,29679.158203125,29995.935546875,20653160491,0.0,65,27756.063895089286,26878.5197265625,26756.691015625,1303.6893958842252,29364.06980739345,24149.312223856552
2023-06-23,30695.46875,31389.5390625,29845.21484375,29896.3828125,24115570085,0.0,65,28380.06473214286,27023.874739583334,26937.7080078125,1573.6270389953552,30084.96208580321,23790.45392982179
2023-06-24,30548.6953125,30804.1484375,30290.146484375,30708.73828125,12147822496,0.0,62,28956.924665178572,27159.624348958332,27109.189453125,1769.1502542997614,30647.489961724525,23570.888944525475
2023-06-25,30480.26171875,31041.271484375,30327.943359375,30545.150390625,12703464114,0.0,64,29548.931640625,27284.9900390625,27345.19765625,1890.391799104558,31125.981254459115,23564.414058040882
2023-06-26,30271.130859375,30636.029296875,29955.744140625,30480.5234375,16493186997,0.0,55,30037.517578125,27398.415950520834,27496.8150390625,1999.8427094229505,31496.5004579084,23497.1296202166
2023-06-27,30688.1640625,31006.787109375,30236.650390625,30274.3203125,16428827944,0.0,59,30374.756975446428,27485.166536458335,27713.92333984375,2101.4488102601913,31916.820960364133,23511.025719323367
2023-06-28,30086.24609375,30703.279296875,29921.822265625,30696.560546875,14571500779,0.16818181818181818,62,30383.178292410714,27563.178580729167,27892.8248046875,2145.24844885786,32183.32170240322,23602.327906971783
2023-06-29,30445.3515625,30796.25,30057.203125,30086.1875,13180860821,0.0,54,30459.331194196428,27654.611979166668,28091.0736328125,2190.578554685856,32472.230742184212,23709.916523440785
2023-06-30,30477.251953125,31256.86328125,29600.275390625,30441.353515625,26387306197,0.0,56,30428.157366071428,27763.1984375,28322.37421875,2185.852209854788,32694.078638459574,23950.669799040425
2023-07-01,30590.078125,30641.2890625,30328.865234375,30471.84765625,9086606733,-0.15,59,30434.069196428572,27888.868619791665,28554.8697265625,2166.3398546254807,32887.54943581346,24222.19001731154
2023-07-02,30620.76953125,30766.140625,30264.01953125,30587.26953125,10533418042,0.0,63,30454.141741071428,28001.241276041666,28790.783203125,2118.6802299294254,33028.14366298385,24553.42274326615
2023-07-03,31156.439453125,31375.61328125,30586.513671875,30624.515625,15271884873,0.16818181818181818,62,30580.614397321428,28137.2849609375,29052.66875,2068.0942535417366,33188.85725708347,24916.48024291653
2023-07-04,30777.58203125,31325.197265625,30659.35546875,31156.865234375,12810828427,0.0,64,30593.38839285714,28259.235481770833,29335.3140625,1880.8129905195242,33096.94004353905,25573.688081460954
2023-07-05,30514.166015625,30877.330078125,30225.61328125,30778.724609375,12481622280,0.0,61,30654.51981026786,28417.704427083332,29582.20263671875,1674.1506742887964,32930.503985296345,26233.901288141158
2023-07-06,29909.337890625,31460.052734375,29892.2265625,30507.150390625,21129219509,0.0,56,30577.946428571428,28506.722916666666,29761.29638671875,1488.9951461158614,32739.286678950473,26783.306094487027
2023-07-07,30342.265625,30434.64453125,29777.28515625,29907.998046875,13384770155,0.0,55,30558.662667410714,28639.9318359375,29952.87587890625,1280.6651490651177,32514.206177036485,27391.54558077601
2023-07-08,30292.541015625,30374.4375,30080.16015625,30346.921875,7509378699,0.0,58,30516.157366071428,28766.0759765625,30150.69228515625,957.3663402446336,32065.424965645514,28235.959604666983
2023-07-09,30171.234375,30427.58984375,30085.591796875,30291.611328125,7903327692,0.0,55,30451.938058035714,28889.104622395833,30316.7025390625,560.8224192350301,31438.34737753256,29195.05770059244
2023-07-10,30414.470703125,31026.083984375,29985.39453125,30172.423828125,14828209155,0.0,56,30345.942522321428,29041.2123046875,30421.05166015625,308.70906090180995,31038.46978195987,29803.633538352628
2023-07-11,30620.951171875,30788.314453125,30358.09765625,30417.6328125,12151839152,0.0,57,30323.56668526786,29197.238411458333,30450.734375,297.18150701448945,31045.09738902898,29856.37136097102
2023-07-12,30391.646484375,30959.96484375,30228.8359375,30622.24609375,14805659717,0.0,64,30306.063895089286,29346.876627604168,30474.70263671875,269.5112705109877,31013.725177740725,29935.680095696775
2023-07-13,31476.048828125,31814.515625,30268.3515625,30387.48828125,23686079548,0.0,57,30529.879743303572,29532.120638020835,30513.731640625,348.19696702544263,31210.125574675883,29817.337706574115
2023-07-14,30334.068359375,31582.25390625,29966.38671875,31474.720703125,20917902660,-0.15,60,30528.70870535714,29705.767057291665,30503.00029296875,350.36331736136833,31203.72692769149,29802.273658246013
2023-07-15,30295.806640625,30407.78125,30263.462890625,30331.783203125,8011667756,0.13636363636363635,56,30529.175223214286,29863.080794270834,30493.7775390625,353.4078910683763,31200.593321199252,29786.961756925746
2023-07-16,30249.1328125,30437.560546875,30089.669921875,30297.47265625,8516564470,0.16818181818181818,57,30540.303571428572,29993.803125,30492.67763671875,354.17070776037446,31201.0190522395,29784.336221198
2023-07-17,30145.888671875,30336.400390625,29685.783203125,30249.626953125,13240156074,-0.3,54,30501.934709821428,30114.976888020832,30465.5638671875,359.13971976780505,31183.84330672311,29747.284427651888
2023-07-18,29856.5625,30233.65625,29556.427734375,30147.0703125,13138897269,-0.15,56,30392.736328125,30232.321875,30454.0796875,375.2198227503894,31204.51933300078,29703.640041999224
2023-07-19,29913.923828125,30184.181640625,29794.26953125,29862.046875,12128602812,0.0,50,30324.490234375,30334.418359375,30427.50830078125,394.2067179272069,31215.921736635664,29639.094864926836
2023-07-20,29792.015625,30195.53125,29638.095703125,29915.25,14655207121,0.0,56,30083.9140625,30383.2359375,30393.246484375,418.6745288767958,31230.59554212859,29555.897426621406
2023-07-21,29908.744140625,30045.998046875,29733.8515625,29805.111328125,10972789818,0.0,50,30023.153459821428,30379.2841796875,30359.17978515625,429.3978579549009,31217.975501066052,29500.38406924645
2023-07-22,29771.802734375,29991.615234375,29664.12109375,29908.697265625,7873300598,0.0,52,29948.295758928572,30374.6015625,30316.7314453125,443.89503627263724,31204.521517857775,29428.941372767225
2023-07-23,30084.5390625,30330.640625,29741.52734375,29790.111328125,9220145050,0.0,54,29924.782366071428,30354.237239583334,30263.13642578125,399.6820119731319,31062.500449727515,29463.772401834984
2023-07-24,29176.916015625,30093.39453125,28934.294921875,30081.662109375,15395817395,0.0,55,29786.35770089286,30308.511263020835,30183.103125,448.5228631723492,31080.1488513447,29286.057398655303
2023-07-25,29227.390625,29353.16015625,29062.43359375,29178.970703125,10266772793,0.0,50,29696.476004464286,30266.748893229167,30118.76435546875,488.9987954344,31096.76194633755,29140.76676459995
2023-07-26,29354.97265625,29675.552734375,29113.912109375,29225.759765625,13497554655,0.0,51,29616.625837053572,30236.210286458332,30091.04609375,516.436621258141,31123.91933626628,29058.172851233718
2023-07-27,29210.689453125,29560.966796875,29099.3515625,29353.798828125,10770779217,-0.15,51,29533.579241071428,30186.9611328125,30034.46728515625,548.4582324416504,31131.38375003955,28937.55082027295
2023-07-28,29319.24609375,29521.513671875,29125.845703125,29212.1640625,11218474952,0.0,52,29449.365234375,30161.394466145834,29985.8025390625,567.2137058491126,31120.229950760724,28851.375127364277
2023-07-29,29356.91796875,29396.84375,29264.166015625,29319.4453125,6481775959,0.16818181818181818,52,29390.09598214286,30125.113346354166,29945.08671875,582.2303600213963,31109.547438792793,28780.625998707208
2023-07-30,29275.30859375,29443.169921875,29059.501953125,29357.09375,8678454527,0.13636363636363635,52,29274.491629464286,30085.048567708334,29888.12861328125,589.5693587540394,31067.267330789327,28708.98989577317
2023-07-31,29230.111328125,29489.873046875,29131.578125,29278.314453125,11656781982,0.13636363636363635,50,29282.090959821428,30039.716341145835,29818.58662109375,580.5389790840854,30979.66457926192,28657.50866292558
2023-08-01,29675.732421875,29675.732421875,28657.0234375,29230.873046875,18272392391,0.0,53,29346.139787946428,30008.215104166666,29782.79091796875,565.2138713317269,30913.218660632203,28652.363175305294
2023-08-02,29151.958984375,29987.998046875,28946.509765625,29704.146484375,19212655598,0.0,53,29317.137834821428,29941.399088541668,29666.58642578125,418.68368820527076,30503.95380219179,28829.21904937071
2023-08-03,29178.6796875,29375.70703125,28959.48828125,29161.8125,12780357746,-0.3,52,29312.565011160714,29888.10234375,29608.8169921875,401.07744947339893,30410.9718911343,28806.662093240702
2023-08-04,29074.091796875,29302.078125,28885.3359375,29174.3828125,12036639988,0.16818181818181818,54,29277.54296875,29840.099869791666,29547.73125,383.594233843079,30314.91971768616,28780.54278231384
2023-08-05,29042.126953125,29102.46484375,28957.796875,29075.388671875,6598366353,0.16818181818181818,50,29232.572823660714,29811.192838541665,29487.38095703125,361.7628319062938,30210.906620843838,28763.855293218665
2023-08-06,29041.85546875,29160.822265625,28963.833984375,29043.701171875,7269806994,-0.15,49,29199.22237723214,29767.845833333333,29432.179296875,339.54231338112004,30111.26392363724,28753.09467011276
2023-08-07,29180.578125,29244.28125,28724.140625,29038.513671875,13618163710,0.0,49,29192.14620535714,29730.780403645833,29398.380078125,328.5410309855525,30055.462140096104,28741.298016153894
2023-08-08,29765.4921875,30176.796875,29113.814453125,29180.01953125,17570561357,0.0,54,29204.96902901786,29717.2556640625,29390.95849609375,317.7825569778912,30026.52361004953,28755.39338213797
2023-08-09,29561.494140625,30093.435546875,29376.80078125,29766.6953125,18379521213,0.0,50,29263.474051339286,29688.823111979167,29379.432421875,306.4489220374159,29992.330265949833,28766.53457780017
2023-08-10,29429.591796875,29688.564453125,29354.447265625,29563.97265625,11865344789,0.16818181818181818,53,29299.31863839286,29649.1111328125,29355.4748046875,280.52334675409884,29916.521498195696,28794.428111179303
2023-08-11,29397.71484375,29517.7734375,29253.517578125,29424.90234375,10195168197,0.0,51,29345.55050223214,29615.980078125,29336.77041015625,263.2421140694015,29863.254638295053,28810.286182017444
2023-08-12,29415.96484375,29465.11328125,29357.587890625,29399.787109375,6194358008,-0.3,54,29398.955915178572,29547.310611979166,29303.34169921875,197.5369423624581,29698.415583943664,28908.267814493833
2023-08-13,29282.9140625,29441.43359375,29265.806640625,29416.59375,7329897180,0.0,54,29433.39285714286,29512.272135416668,29308.6416015625,195.37657079989003,29699.39474316228,28917.88845996272
2023-08-14,29408.443359375,29660.25390625,29124.10546875,29283.263671875,14013695304,0.0,50,29465.94503348214,29482.693359375,29317.69423828125,195.60805991517833,29708.910358111607,28926.47811845089
2023-08-15,29170.34765625,29439.12109375,29088.853515625,29408.048828125,12640195779,0.0,53,29380.924386160714,29446.733854166665,29308.46298828125,198.0968349372049,29704.65665815566,28912.26931840684
2023-08-16,28701.779296875,29221.9765625,28701.779296875,29169.07421875,14949271904,0.0,52,29258.107979910714,29398.596875,29283.01748046875,239.64455302706747,29762.306586522882,28803.728374414615
2023-08-17,26664.55078125,28745.947265625,25409.111328125,28699.802734375,31120851211,0.0,50,28863.102120535714,29292.196484375,29150.28271484375,632.1994066874098,30414.68152821857,27885.88390146893
2023-08-18,26049.556640625,26808.1953125,25668.921875,26636.078125,24026236529,0.0,37,28384.793805803572,29163.384244791665,28984.9146484375,935.2375948598908,30855.389838157284,27114.43945871772
2023-08-19,26096.205078125,26249.44921875,25802.408203125,26047.83203125,10631443812,-0.15,39,27910.542410714286,29040.190559895833,28825.95947265625,1132.6191629636048,31091.19779858346,26560.72114672904
2023-08-20,26189.583984375,26260.681640625,26004.314453125,26096.861328125,9036580420,-0.15,37,27468.638113839286,28916.2185546875,28673.93310546875,1271.1079680934442,31216.149041655637,26131.717169281863
2023-08-21,26124.140625,26220.201171875,25846.087890625,26188.69140625,13371557893,0.0,38,26999.452008928572,28794.629817708334,28496.353515625,1368.1671080026053,31232.687731630213,25760.019299619787
2023-08-22,26031.65625,26135.5078125,25520.728515625,26130.748046875,14503820706,0.0,37,26551.067522321428,28659.533723958335,28340.33837890625,1464.0219134073486,31268.382205720947,25412.294552091553
2023-08-23,26431.640625,26786.8984375,25804.998046875,26040.474609375,16985265785,-0.15,37,26226.76199776786,28568.024544270833,28202.98642578125,1509.388912272441,31221.764250326134,25184.20860123637
2023-08-24,26162.373046875,26554.91015625,25914.92578125,26431.51953125,12871532023,0.0,41,26155.022321428572,28465.857291666667,28057.40048828125,1560.5028874321367,31178.406263145524,24936.39471341698
2023-08-25,26047.66796875,26248.103515625,25786.8125,26163.6796875,12406045118,0.0,39,26154.752511160714,28355.613802083335,27907.6775390625,1604.093699373731,31115.86493780996,24699.49014031504
2023-08-26,26008.462890625,26107.384765625,25983.87890625,26047.234375,6034817316,0.0,38,26142.217912946428,28248.872916666667,27756.00791015625,1634.3322877528526,31024.672485661955,24487.343334650548
2023-08-27,26089.693359375,26165.373046875,25965.09765625,26008.2421875,6913768611,0.0,38,26127.947823660714,28141.221158854165,27601.463671875,1638.6664019777759,30878.796475830553,24324.130867919448
2023-08-28,26106.150390625,26198.578125,25880.599609375,26089.615234375,11002805166,0.0,39,26125.377790178572,28032.862239583334,27418.49658203125,1587.827500172419,30594.15158237609,24242.84158168641
2023-08-29,27727.392578125,28089.337890625,25912.62890625,26102.486328125,29368391712,0.13636363636363635,39,26367.625837053572,27981.2650390625,27326.79150390625,1508.5285442750248,30343.8485924563,24309.7344153562
2023-08-30,27297.265625,27760.16015625,27069.20703125,27726.083984375,16343655235,0.0,49,26491.286551339286,27916.836848958334,27220.1751953125,1425.1365764506254,30070.44834821375,24369.902042411246
2023-08-31,25931.47265625,27456.078125,25752.9296875,27301.9296875,20181001451,0.0,52,26458.30078125,27792.028190104167,27046.8630859375,1355.4491300276138,29757.761345992727,24335.964825882274
2023-09-01,25800.724609375,26125.869140625,25362.609375,25934.021484375,17202862221,0.0,40,26423.02315848214,27680.320377604166,26866.10107421875,1260.6248326262883,29387.350739471327,24344.851408966173
2023-09-02,25868.798828125,25970.28515625,25753.09375,25800.91015625,10100387473,0.0,39,26403.071149553572,27569.991015625,26695.3953125,1141.677943622008,28978.751199744016,24412.039425255985
2023-09-03,25969.56640625,26087.1484375,25817.03125,25869.47265625,8962524523,0.0,40,26385.91015625,27466.5068359375,26523.45146484375,955.3187997419062,28434.089064327563,24612.813865359938
2023-09-04,25812.416015625,26081.525390625,25657.025390625,25968.169921875,10680635106,0.0,40,26343.948102678572,27358.8498046875,26355.5548828125,735.4115528942257,27826.37798860095,24884.731777024048
2023-09-05,25779.982421875,25858.375,25589.98828125,25814.95703125,11094740040,-0.3,40,26065.746651785714,27250.120703125,26209.4650390625,496.0604111228838,27201.585861308267,25217.34421681673
2023-09-06,25753.236328125,25953.015625,25404.359375,25783.931640625,12752705327,0.0,42,25845.171037946428,27135.8759765625,26163.89931640625,493.908131267046,27151.71557894034,25176.083053872157
2023-09-07,26240.1953125,26409.302734375,25608.201171875,25748.3125,11088307100,0.0,41,25889.274274553572,27018.366080729167,26173.43125,493.4246210685815,27160.280492137164,25186.58200786284
2023-09-08,25905.654296875,26414.005859375,25677.48046875,26245.208984375,10817356400,0.0,46,25904.264229910714,26896.504752604167,26163.9037109375,496.82223930260835,27157.548189542715,25170.259232332282
2023-09-09,25895.677734375,25921.9765625,25810.494140625,25905.42578125,5481314132,0.0,41,25908.104073660714,26778.7076171875,26149.2083984375,500.3567709101582,27149.921940257816,25148.49485661718
2023-09-10,25832.2265625,25978.130859375,25640.26171875,25895.2109375,7899553047,0.13636363636363635,40,25888.48409598214,26659.8580078125,26134.6126953125,505.3591461718945,27145.33098765629,25123.894402968708
2023-09-11,25162.654296875,25883.947265625,24930.296875,25831.71484375,14600006467,-0.3,40,25795.660993303572,26518.080989583334,26091.16259765625,550.0580995488851,27191.27879675402,24991.04639855848
2023-09-12,25833.34375,26451.939453125,25133.078125,25160.658203125,18657279324,0.0625,30,25803.284040178572,26403.0953125,26061.24775390625,546.826329510786,27154.900412927822,24967.595094884677
2023-09-13,26228.32421875,26376.11328125,25781.123046875,25837.5546875,13072077070,0.0,41,25871.153738839286,26297.091341145835,26064.5453125,547.666456342468,27159.878225184933,24969.212399815064
2023-09-14,26539.673828125,26774.623046875,26171.451171875,26228.27734375,13811359124,0.0,45,25913.936383928572,26209.402213541667,26089.14560546875,557.8243061449848,27204.79421775872,24973.496993178782
2023-09-15,26608.693359375,26840.498046875,26240.701171875,26533.818359375,11479735788,0.0,45,26014.370535714286,26139.632682291667,26119.15712890625,569.2838303901592,27257.724789686567,24980.58946812593
2023-09-16,26568.28125,26754.76953125,26473.890625,26606.19921875,7402031417,-0.3,43,26110.45675223214,26136.423697916667,26143.0865234375,577.9723884914025,27299.031300420305,24987.141746454698
2023-09-17,26534.1875,26617.998046875,26445.07421875,26567.927734375,6774210670,0.0,46,26210.736886160714,26152.578059895834,26164.48837890625,584.4216422611655,27333.331663428584,24995.64509438392
2023-09-18,26754.28125,27414.734375,26415.515625,26532.994140625,15615339655,0.0,46,26438.112165178572,26174.513932291666,26115.8328125,478.3339108401372,27072.500634180276,25159.164990819725
2023-09-19,27211.1171875,27488.763671875,26681.60546875,26760.8515625,13807690550,0.0,46,26634.936941964286,26208.5650390625,26111.525390625,467.39798036498604,27046.32135135497,25176.72942989503
2023-09-20,27132.0078125,27379.505859375,26864.08203125,27210.228515625,13281116604,0.16818181818181818,47,26764.034598214286,26242.160611979165,26171.5521484375,517.4663844696772,27206.484917376853,25136.619379498145
2023-09-21,26567.6328125,27152.939453125,26389.30078125,27129.83984375,13371443708,0.13636363636363635,47,26768.028738839286,26260.026497395833,26209.89755859375,516.9555178452417,27243.808594284234,25175.98652290327
2023-09-22,26579.568359375,26726.078125,26495.533203125,26564.056640625,10578746709,-0.3,43,26763.868024553572,26264.957421875,26245.43603515625,516.7033981674135,27278.842831491078,25212.029238821422
2023-09-23,26579.390625,26634.185546875,26520.51953125,26578.556640625,7404700301,0.0,47,26765.455078125,26278.8580078125,26275.92724609375,517.5597076622561,27311.046661418262,25240.807830769238
2023-09-24,26256.826171875,26716.05859375,26221.05078125,26579.373046875,8192867686,0.0,44,26725.83203125,26285.829947916667,26298.14775390625,506.02372213116297,27310.195198168578,25286.100309643924
2023-09-25,26298.48046875,26421.5078125,26011.46875,26253.775390625,11997833257,-0.15,47,26660.717633928572,26295.497200520833,26324.07265625,491.1427559638439,27306.358168177685,25341.787144322312
2023-09-26,26217.25,26389.884765625,26090.712890625,26294.7578125,9985498161,0.0,46,26518.73660714286,26299.749088541666,26347.27333984375,473.39726612823796,27294.067872100226,25400.47880758727
2023-09-27,26352.716796875,26817.841796875,26111.46484375,26209.498046875,11718380997,-0.3,44,26407.409319196428,26307.96796875,26352.8994140625,472.7258765610816,27298.351167184665,25407.447660940335
2023-09-28,27021.546875,27259.5,26327.322265625,26355.8125,14079002707,0.0,46,26472.25418526786,26284.439778645832,26408.69404296875,482.9038126361816,27374.50166824111,25442.886417696387
2023-09-29,26911.720703125,27225.9375,26721.763671875,27024.841796875,10396435377,-0.3,48,26519.704520089286,26271.58828125,26459.49619140625,479.5260091261164,27418.548209658486,25500.444173154017
2023-09-30,26967.916015625,27091.794921875,26888.96875,26911.689453125,5331172801,0.0,47,26575.208147321428,26306.136393229168,26516.2806640625,468.45168704176825,27453.184038146035,25579.377289978962
2023-10-01,27983.75,28047.23828125,26965.09375,26967.396484375,9503917434,0.0,48,26821.911551339286,26378.90390625,26657.33544921875,464.11917369385117,27585.57379660645,25729.09710183105
2023-10-02,27530.78515625,28494.458984375,27347.787109375,27976.798828125,19793041322,0.0625,50,26997.955078125,26434.303450520834,26742.20751953125,460.69811124352884,27663.60374201831,25820.81129704419
2023-10-03,27429.978515625,27667.19140625,27216.001953125,27508.251953125,11407814187,0.0,50,27171.202008928572,26482.983854166665,26802.290234375,468.4445980919827,27739.179430558965,25865.401038191034
2023-10-04,27799.39453125,27826.658203125,27248.10546875,27429.07421875,11143355314,0.0,49,27377.870256696428,26549.216471354168,26865.27626953125,513.7719787932903,27892.82022711783,25837.732311944666
2023-10-05,27415.912109375,28091.861328125,27375.6015625,27798.646484375,11877253670,0.0,48,27434.208147321428,26603.7474609375,26905.63720703125,524.156274933384,27953.94975689802,25857.32465716448
2023-10-06,27946.59765625,28252.537109375,27215.552734375,27412.123046875,13492391599,0.0,50,27582.047712053572,26676.859505208333,26974.55302734375,566.3762009846796,28107.30542931311,25841.80062537439
2023-10-07,27968.83984375,28028.091796875,27870.423828125,27946.78125,6553044316,0.0,49,27725.03683035714,26734.480989583335,27046.28564453125,597.6546762149304,28241.59499696111,25850.97629210139
2023-10-08,27935.08984375,28102.169921875,27740.662109375,27971.677734375,7916875290,0.16818181818181818,50,27718.085379464286,26802.128841145834,27105.32607421875,624.9893480944658,28355.30477040768,25855.347378029815
2023-10-09,27583.677734375,27989.470703125,27302.5625,27934.47265625,12007668568,0.0,50,27725.641462053572,26858.3955078125,27123.9541015625,633.7985111702079,28391.551123902915,25856.357079222085
2023-10-10,27391.01953125,27715.84765625,27301.654296875,27589.201171875,9973350678,0.16818181818181818,50,27720.07589285714,26910.3552734375,27136.9046875,636.6117229612299,28410.12813342246,25863.68124157754
2023-10-11,26873.3203125,27474.115234375,26561.099609375,27392.076171875,13648094333,0.0,47,27587.77957589286,26967.377473958335,27152.1890625,625.8026106788542,28403.79428385771,25900.583841142292
2023-10-12,26756.798828125,26921.439453125,26558.3203125,26873.29296875,9392909295,0.0,45,27493.620535714286,26998.159309895833,27161.0505859375,618.4793609693468,28398.009307876193,25924.09186399881
2023-10-13,26862.375,27092.697265625,26686.322265625,26752.87890625,15165312851,0.13636363636363635,44,27338.731584821428,27019.2943359375,27175.1998046875,607.6136439776654,28390.427092642833,25959.97251673217
2023-10-14,26861.70703125,26969.0,26814.5859375,26866.203125,5388116782,0.0,47,27180.569754464286,27030.028776041665,27205.44384765625,573.59742041641,28352.63868848907,26058.24900682343
2023-10-15,27159.65234375,27289.169921875,26817.89453125,26858.01171875,7098201980,0.0,45,27069.79296875,27048.394075520835,27248.50244140625,532.8028891328102,28314.10821967187,26182.89666314063
2023-10-16,28519.466796875,29448.138671875,27130.47265625,27162.62890625,27833876539,0.0,47,27203.477120535714,27113.43359375,27363.61328125,546.787659193117,28457.188599636233,26270.037962863767
2023-10-17,28415.748046875,28618.751953125,28110.185546875,28522.09765625,14872527508,0.0,52,27349.86690848214,27176.152278645834,27466.76484375,540.6053676283362,28547.97557900667,26385.55410849333
2023-10-18,28328.341796875,28889.009765625,28174.251953125,28413.53125,12724128586,0.13636363636363635,50,27557.727120535714,27228.620963541667,27532.10458984375,562.491602965581,28657.087795774914,26407.12138391259
2023-10-19,28719.806640625,28892.474609375,28177.98828125,28332.416015625,14448058195,0.0,52,27838.156808035714,27278.910611979165,27622.50888671875,601.482402130865,28825.47369098048,26419.54408245702
2023-10-20,29682.94921875,30104.0859375,28601.669921875,28732.8125,21536125230,0.0625,53,28241.09598214286,27363.9419921875,27758.260546875,737.070759713195,29232.40206630139,26284.11902744861
2023-10-21,29918.412109375,30287.482421875,29481.751953125,29683.380859375,11541146996,0.0,63,28677.768136160714,27475.634635416667,27854.99365234375,881.1014696714708,29617.19659168669,26092.79071300081
2023-10-22,29993.896484375,30199.43359375,29720.3125,29918.654296875,10446520040,0.16818181818181818,53,29082.66015625,27589.445572916666,27978.14921875,997.8108802584836,29973.770979266967,25982.527458233035
2023-10-23,33086.234375,34370.4375,30097.828125,30140.685546875,38363572311,0.13636363636363635,53,29735.055524553572,27806.340364583335,28260.96201171875,1506.2900718213277,31273.542155361407,25248.381868076096
2023-10-24,33901.52734375,35150.43359375,32880.76171875,33077.3046875,44934999645,-0.3,66,30518.73828125,28061.163736979168,28566.06865234375,1958.1196311996382,32482.307914743025,24649.829389944476
2023-10-25,34502.8203125,35133.7578125,33709.109375,33916.04296875,25254318008,0.0,72,31400.806640625,28334.641731770833,28920.4140625,2342.5285946550634,33605.47125181013,24235.356873189874
2023-10-26,34156.6484375,34832.91015625,33762.32421875,34504.2890625,19427195376,0.0,71,32177.49832589286,28599.288346354166,29230.9166015625,2603.6710886576225,34438.258778877745,24023.574424247257
